date,country_id,product,txn_amount_local,fee_bps,cost_bps,topup_fee_fixed,channel
2025-06-18,PER,Card,1971.19,106,30,0,App
2025-06-17,PER,Card,1109.52,116,20,0,App
2025-06-13,PER,Loan,24364.7,646,129,0,App
2025-06-16,PER,Card,901.7,81,39,0,App
2025-06-26,PER,Card,1879.18,103,40,0,App
2025-06-22,PER,P2P,438.32,17,6,0,App
2025-06-20,PER,Card,1579.27,100,29,0,App
2025-06-16,PER,Card,939.65,105,40,0,App
2025-06-08,PER,TopUp,47.91,0,0,1,App
2025-06-21,PER,Card,742.14,86,26,0,App
2025-06-10,PER,Card,597.21,109,37,0,QR
2025-06-27,PER,TopUp,42.75,0,0,1,App
2025-06-09,PER,P2P,797.59,19,10,0,App
2025-06-15,PER,Card,216.78,133,37,0,App
2025-06-16,PER,Card,1162.26,149,37,0,App
2025-06-23,PER,QR,379.13,45,28,0,App
2025-06-17,PER,Card,1851.79,105,33,0,App
2025-06-25,PER,TopUp,39.08,0,0,2,App
2025-06-20,PER,P2P,609.15,13,13,0,App
2025-06-25,PER,P2P,117.65,23,9,0,App
2025-06-22,PER,TopUp,42.22,0,0,1,App
2025-06-08,PER,P2P,200.55,27,12,0,App
2025-06-16,PER,P2P,622.43,24,9,0,QR
2025-06-14,PER,QR,348.65,48,22,0,App
2025-06-08,PER,QR,316.29,82,24,0,App
2025-06-17,PER,QR,406.35,68,16,0,App
2025-06-03,PER,Card,1867.25,80,27,0,App
2025-06-01,PER,Card,1562.86,80,32,0,App
2025-06-13,PER,P2P,152.02,18,10,0,Web
2025-06-13,PER,TopUp,7.68,0,0,2,App
2025-06-15,PER,P2P,546.19,22,5,0,App
2025-06-17,PER,QR,228.62,46,30,0,App
2025-06-25,PER,Card,1522.85,80,34,0,Web
2025-06-27,PER,P2P,268.33,14,8,0,App
2025-06-17,PER,Loan,76724.4,627,80,0,App
2025-06-18,PER,P2P,633.55,18,6,0,API
2025-06-03,PER,Loan,15117.87,596,125,0,App
2025-06-24,PER,TopUp,37.26,0,0,2,QR
2025-06-05,PER,Card,559.16,115,35,0,App
2025-06-03,PER,P2P,222.11,12,13,0,App
2025-06-04,PER,TopUp,17.37,0,0,2,QR
2025-06-25,PER,P2P,947.65,23,7,0,App
2025-06-03,PER,Card,849.49,137,23,0,App
2025-06-10,PER,Card,1372.34,89,26,0,App
2025-06-26,PER,Card,1883.01,146,22,0,App
2025-06-23,PER,P2P,633.33,11,14,0,App
2025-06-24,PER,QR,51.81,67,29,0,App
2025-06-16,PER,QR,256.87,65,30,0,QR
2025-06-22,PER,QR,212.56,86,15,0,App
2025-06-04,PER,P2P,215.26,29,15,0,App
2025-06-21,PER,QR,301.0,51,26,0,App
2025-06-09,PER,P2P,489.42,23,6,0,App
2025-06-15,PER,Card,225.71,150,31,0,App
2025-06-12,PER,Card,791.78,135,29,0,Web
2025-06-04,PER,TopUp,24.92,0,0,1,Web
2025-06-15,PER,Card,481.86,137,20,0,App
2025-06-23,PER,P2P,168.5,12,10,0,App
2025-06-26,PER,Card,1383.47,110,33,0,App
2025-06-24,PER,TopUp,20.06,0,0,1,App
2025-06-06,PER,P2P,150.29,21,9,0,App
2025-06-15,PER,TopUp,33.19,0,0,1,QR
2025-06-02,PER,P2P,152.32,20,7,0,App
2025-06-09,PER,Card,257.18,118,31,0,App
2025-06-13,PER,QR,210.77,84,27,0,App
2025-06-02,PER,P2P,137.91,10,11,0,App
2025-06-04,PER,Loan,93513.44,868,96,0,POS
2025-06-16,PER,QR,80.99,89,30,0,App
2025-06-10,PER,QR,443.63,83,16,0,App
2025-06-22,PER,Card,1707.03,90,38,0,QR
2025-06-01,PER,P2P,181.25,17,12,0,App
2025-06-01,PER,TopUp,21.2,0,0,2,QR
2025-06-27,PER,TopUp,8.52,0,0,1,App
2025-06-01,PER,Card,859.36,150,28,0,App
2025-06-03,PER,TopUp,16.02,0,0,1,App
2025-06-13,PER,TopUp,46.83,0,0,1,App
2025-06-16,PER,TopUp,13.2,0,0,2,App
2025-06-23,PER,TopUp,32.72,0,0,2,Web
2025-06-15,PER,P2P,221.68,14,9,0,QR
2025-06-04,PER,Card,799.31,104,24,0,Web
2025-06-01,PER,Card,1651.98,120,40,0,Web
2025-06-18,PER,P2P,141.42,24,15,0,App
2025-06-18,PER,QR,111.93,53,18,0,App
2025-06-01,PER,Card,1227.62,130,20,0,Web
2025-06-08,PER,QR,319.01,88,24,0,Web
2025-06-22,PER,Card,779.23,81,37,0,QR
2025-06-08,PER,Loan,85619.96,741,126,0,App
2025-06-11,PER,TopUp,30.03,0,0,1,App
2025-06-18,PER,P2P,855.24,28,10,0,POS
2025-06-01,PER,TopUp,46.69,0,0,1,App
2025-06-08,PER,Card,974.02,80,34,0,Web
2025-06-24,PER,QR,266.93,55,20,0,App
2025-06-04,PER,Card,819.95,140,20,0,App
2025-06-27,PER,Card,1688.11,130,20,0,App
2025-06-17,PER,TopUp,10.65,0,0,1,App
2025-06-04,PER,Card,470.85,98,29,0,App
2025-06-16,PER,Card,1650.86,100,28,0,App
2025-06-23,PER,P2P,829.2,26,12,0,QR
2025-06-01,PER,Card,870.76,112,27,0,App
2025-06-22,PER,P2P,272.27,12,14,0,Web
2025-06-07,PER,Loan,68279.28,673,139,0,App
2025-06-24,PER,P2P,933.75,26,12,0,App
2025-06-14,PER,Card,1509.25,136,20,0,App
2025-06-03,PER,P2P,590.49,29,10,0,App
2025-06-06,PER,Card,1023.89,96,39,0,Web
2025-06-13,PER,Card,1678.39,92,29,0,QR
2025-06-28,PER,P2P,367.47,15,14,0,App
2025-07-26,ARG,TopUp,37.06,0,0,2,App
2025-07-06,ARG,Card,933.87,138,32,0,App
2025-07-10,ARG,P2P,125.27,14,8,0,Web
2025-07-24,ARG,TopUp,38.04,0,0,1,App
2025-07-18,ARG,Card,262.08,142,35,0,App
2025-07-27,ARG,QR,468.13,86,20,0,App
2025-07-03,ARG,QR,320.33,74,21,0,App
2025-07-14,ARG,Card,1119.86,110,28,0,App
2025-07-14,ARG,QR,161.62,72,24,0,App
2025-07-03,ARG,P2P,617.95,17,5,0,App
2025-07-13,ARG,QR,71.24,65,16,0,App
2025-07-02,ARG,QR,454.6,42,29,0,App
2025-07-05,ARG,Card,756.71,136,40,0,App
2025-07-01,ARG,Card,352.27,82,25,0,App
2025-07-14,ARG,P2P,992.08,26,9,0,App
2025-07-26,ARG,Card,447.36,126,31,0,App
2025-07-07,ARG,Card,970.57,134,37,0,App
2025-07-21,ARG,TopUp,33.26,0,0,2,App
2025-07-28,ARG,Card,1624.32,129,37,0,QR
2025-07-19,ARG,Card,1869.52,86,39,0,API
2025-07-03,ARG,Card,1950.07,128,23,0,App
2025-07-16,ARG,P2P,425.14,23,9,0,Web
2025-07-12,ARG,Loan,30074.09,906,88,0,App
2025-07-24,ARG,Card,528.1,91,40,0,App
2025-07-07,ARG,TopUp,29.62,0,0,1,App
2025-07-07,ARG,Card,1170.43,144,28,0,App
2025-07-24,ARG,QR,495.79,54,23,0,Web
2025-07-07,ARG,Card,1462.14,118,38,0,QR
2025-07-15,ARG,Card,1736.3,94,29,0,API
2025-07-09,ARG,P2P,853.86,11,7,0,App
2025-07-11,ARG,Loan,17569.11,995,122,0,App
2025-07-08,ARG,Card,1420.27,80,27,0,App
2025-07-14,ARG,Card,1455.15,115,25,0,App
2025-07-28,ARG,P2P,340.8,16,12,0,App
2025-07-20,ARG,Card,1490.78,138,27,0,App
2025-07-19,ARG,Card,1891.28,141,35,0,App
2025-07-24,ARG,QR,227.86,45,18,0,App
2025-07-11,ARG,TopUp,38.76,0,0,1,App
2025-07-22,ARG,Card,998.64,86,32,0,App
2025-07-21,ARG,TopUp,35.75,0,0,2,App
2025-07-27,ARG,P2P,671.68,14,15,0,App
2025-07-10,ARG,TopUp,13.66,0,0,2,App
2025-07-24,ARG,TopUp,10.87,0,0,1,App
2025-07-10,ARG,P2P,272.9,10,13,0,App
2025-07-25,ARG,Card,1236.1,111,26,0,App
2025-07-14,ARG,P2P,370.03,27,12,0,POS
2025-07-20,ARG,Card,275.0,93,39,0,App
2025-07-20,ARG,P2P,584.23,24,15,0,Web
2025-07-14,ARG,QR,265.54,46,24,0,App
2025-07-17,ARG,Card,991.03,147,30,0,App
2025-07-23,ARG,Card,1244.19,103,36,0,Web
2025-07-01,ARG,Card,861.35,128,29,0,App
2025-07-02,ARG,P2P,465.42,30,12,0,QR
2025-07-02,ARG,Card,1353.23,80,32,0,Web
2025-07-22,ARG,Card,1500.46,140,37,0,App
2025-07-04,ARG,P2P,620.12,23,14,0,Web
2025-07-07,ARG,P2P,912.24,30,9,0,App
2025-07-25,ARG,TopUp,46.94,0,0,2,App
2025-07-18,ARG,Card,1246.16,114,37,0,App
2025-07-12,ARG,QR,426.56,73,29,0,App
2025-07-26,ARG,P2P,959.47,20,10,0,App
2025-07-14,ARG,TopUp,13.42,0,0,1,App
2025-07-23,ARG,QR,51.96,83,15,0,App
2025-07-20,ARG,Card,792.15,102,22,0,Web
2025-07-26,ARG,P2P,595.89,25,10,0,App
2025-07-13,ARG,Card,1603.21,129,36,0,App
2025-07-17,ARG,Card,695.27,107,36,0,App
2025-07-01,ARG,Card,1020.94,142,27,0,Web
2025-07-05,ARG,P2P,324.17,30,9,0,App
2025-07-01,ARG,QR,61.54,48,26,0,App
2025-07-22,ARG,Card,333.73,102,35,0,App
2025-07-13,ARG,Card,1500.32,103,22,0,Referral
2025-07-01,ARG,TopUp,30.67,0,0,2,App
2025-07-16,ARG,QR,147.38,72,19,0,QR
2025-07-11,ARG,Card,320.69,133,29,0,App
2025-07-12,ARG,QR,484.68,40,27,0,App
2025-07-19,ARG,Card,1831.5,124,40,0,Web
2025-07-01,ARG,QR,331.82,78,27,0,App
2025-07-03,ARG,QR,413.71,71,26,0,API
2025-07-02,ARG,Card,1796.18,102,37,0,App
2025-07-17,ARG,Card,1506.83,83,38,0,App
2025-07-11,ARG,P2P,533.03,20,11,0,App
2025-07-27,ARG,QR,392.39,43,15,0,App
2025-07-05,ARG,Loan,62048.21,920,111,0,App
2025-07-22,ARG,QR,372.96,71,23,0,API
2025-07-05,ARG,P2P,841.15,17,5,0,App
2025-07-27,ARG,Card,1574.99,120,37,0,POS
2025-07-16,ARG,TopUp,37.28,0,0,1,App
2025-07-28,ARG,Loan,45156.27,593,104,0,App
2025-07-02,ARG,Loan,45083.13,530,132,0,App
2025-07-08,ARG,Card,521.21,128,20,0,App
2025-07-08,ARG,Card,884.26,109,34,0,App
2025-07-22,ARG,Loan,18532.49,580,121,0,App
2025-07-09,ARG,TopUp,28.36,0,0,1,QR
2025-07-27,ARG,P2P,149.75,26,5,0,Web
2025-07-27,ARG,TopUp,48.62,0,0,2,QR
2025-07-15,ARG,TopUp,34.17,0,0,2,App
2025-07-20,ARG,P2P,309.74,29,5,0,Web
2025-07-09,ARG,Card,1791.25,87,25,0,App
2025-07-04,ARG,Card,1914.93,113,31,0,App
2025-07-03,ARG,P2P,542.57,26,8,0,App
2025-07-10,ARG,P2P,993.72,20,13,0,App
2025-07-04,ARG,Loan,39536.18,935,98,0,App
2025-07-24,ARG,Card,1077.91,126,37,0,App
2025-07-21,ARG,P2P,752.41,30,7,0,App
2025-07-17,ARG,TopUp,29.75,0,0,1,App
2025-07-09,ARG,TopUp,32.76,0,0,2,QR
2025-07-02,ARG,QR,336.71,78,20,0,App
2025-07-10,ARG,Card,1690.08,149,35,0,App
2025-07-15,ARG,Card,1155.67,98,33,0,App
2025-07-27,ARG,QR,119.11,81,23,0,Web
2025-07-28,ARG,QR,172.56,55,21,0,QR
2025-07-15,ARG,Loan,19791.27,745,138,0,App
2025-07-05,ARG,Card,659.95,148,40,0,Web
2025-07-03,ARG,QR,129.77,67,28,0,App
2025-07-22,ARG,QR,468.72,59,24,0,Web
2025-07-16,ARG,P2P,808.33,15,12,0,QR
2025-07-04,ARG,QR,457.36,57,21,0,App
2025-07-20,ARG,QR,74.01,43,22,0,App
2025-07-08,ARG,QR,424.87,84,20,0,App
2025-07-25,ARG,Card,1205.27,121,40,0,App
2025-07-07,ARG,QR,106.96,82,25,0,QR
2025-07-19,ARG,TopUp,37.67,0,0,2,App
2025-07-10,ARG,QR,327.92,78,23,0,QR
2025-07-26,ARG,QR,409.15,76,26,0,App
2025-07-17,ARG,Card,228.58,144,30,0,App
2025-07-05,ARG,Loan,84712.82,642,142,0,App
2025-07-27,ARG,P2P,525.61,23,8,0,App
2025-07-22,ARG,P2P,988.85,16,7,0,App
2025-07-13,ARG,P2P,731.58,27,15,0,App
2025-07-25,ARG,TopUp,43.55,0,0,2,App
2025-07-05,ARG,P2P,501.26,28,6,0,Web
2025-07-04,ARG,QR,411.63,49,30,0,QR
2025-07-07,ARG,QR,111.46,84,26,0,App
2025-07-12,ARG,P2P,571.14,23,14,0,QR
2025-07-18,ARG,Card,1973.46,146,38,0,App
2025-07-14,ARG,P2P,176.04,24,15,0,App
2025-07-21,ARG,Loan,36295.9,879,143,0,App
2025-07-03,ARG,Card,385.39,125,25,0,App
2025-07-26,ARG,Card,809.92,86,33,0,App
2025-07-18,ARG,Card,1463.73,129,39,0,App
2025-07-27,ARG,TopUp,12.12,0,0,1,Web
2025-07-07,ARG,Card,1297.94,132,30,0,App
2025-07-09,ARG,Card,599.35,141,38,0,App
2025-07-14,ARG,P2P,647.33,13,7,0,QR
2025-07-21,ARG,QR,340.06,47,23,0,App
2025-07-14,ARG,TopUp,19.34,0,0,2,App
2025-07-04,ARG,Card,959.5,91,29,0,App
2025-07-16,ARG,Card,1921.31,134,35,0,App
2025-07-21,ARG,Card,1194.35,149,24,0,QR
2025-07-28,ARG,P2P,214.45,14,5,0,App
2025-07-22,ARG,Card,1413.17,128,26,0,Web
2025-07-16,ARG,Card,1764.57,113,40,0,App
2025-07-28,ARG,Card,1743.03,89,35,0,App
2025-07-25,ARG,QR,163.55,73,24,0,QR
2025-07-25,ARG,Card,1627.87,117,27,0,App
2025-07-28,ARG,Card,1304.36,145,23,0,App
2025-07-02,ARG,TopUp,6.32,0,0,2,App
2025-07-13,ARG,Card,1256.85,150,39,0,App
2025-07-17,ARG,Card,1462.75,98,24,0,App
2025-07-23,ARG,P2P,836.66,15,15,0,Web
2025-07-16,ARG,QR,389.25,46,24,0,App
2025-07-10,ARG,P2P,864.29,27,6,0,App
2025-07-04,ARG,Card,1197.68,105,31,0,App
2025-07-20,ARG,Card,822.57,144,21,0,App
2025-07-26,ARG,Card,1356.71,125,29,0,App
2025-07-13,ARG,Card,483.3,106,28,0,POS
2025-07-14,ARG,Card,1268.9,113,35,0,QR
2025-07-14,ARG,Card,1689.42,120,30,0,App
2025-07-05,ARG,Card,412.06,133,23,0,App
2025-07-14,ARG,Card,216.8,88,33,0,App
2025-07-07,ARG,TopUp,32.01,0,0,2,App
2025-07-14,ARG,Card,1641.28,110,37,0,App
2025-07-16,ARG,QR,343.9,49,25,0,App
2025-07-28,ARG,Card,524.31,120,32,0,App
2025-07-18,ARG,QR,460.69,42,29,0,App
2025-07-27,ARG,Card,764.32,105,26,0,QR
2025-07-27,ARG,QR,114.29,86,24,0,Web
2025-07-28,ARG,Card,329.92,81,39,0,App
2025-07-02,ARG,QR,57.12,60,26,0,App
2025-07-19,ARG,Card,615.33,118,20,0,App
2025-07-18,ARG,QR,491.15,46,21,0,App
2025-07-25,ARG,TopUp,48.79,0,0,1,Web
2025-07-04,ARG,Card,1002.95,104,24,0,QR
2025-07-11,ARG,Card,1570.6,87,27,0,App
2025-07-21,ARG,Card,1177.24,89,31,0,QR
2025-07-02,ARG,TopUp,26.68,0,0,2,App
2025-07-20,ARG,TopUp,33.78,0,0,1,App
2025-07-26,ARG,Loan,34115.83,560,146,0,QR
2025-07-03,ARG,Card,364.09,93,31,0,QR
2025-07-04,ARG,P2P,252.05,30,15,0,App
2025-07-16,ARG,TopUp,15.32,0,0,1,App
2025-07-06,ARG,TopUp,27.62,0,0,1,App
2025-07-09,ARG,P2P,173.13,25,6,0,App
2025-07-27,ARG,TopUp,48.53,0,0,1,App
2025-07-26,ARG,TopUp,42.06,0,0,1,App
2025-07-24,ARG,Card,1576.35,132,20,0,App
2025-07-02,ARG,Card,511.58,144,39,0,App
2025-07-14,ARG,P2P,873.41,28,11,0,App
2025-07-25,ARG,Card,1420.37,107,29,0,App
2025-07-15,ARG,P2P,103.38,23,6,0,App
2025-07-07,ARG,Card,1159.21,124,40,0,App
2025-07-25,ARG,TopUp,22.04,0,0,2,App
2025-07-17,ARG,QR,63.8,80,30,0,Referral
2025-07-09,ARG,Card,1960.86,128,37,0,App
2025-07-14,ARG,TopUp,31.05,0,0,1,App
2025-07-25,ARG,Card,1029.25,130,21,0,Web
2025-07-04,ARG,Card,512.35,128,36,0,App
2025-07-16,ARG,Card,978.99,101,22,0,Web
2025-07-03,ARG,P2P,500.48,19,10,0,App
2025-07-10,ARG,QR,480.47,48,20,0,App
2025-07-11,ARG,Card,282.57,133,31,0,App
2025-07-12,ARG,Card,614.55,97,34,0,App
2025-07-22,ARG,Card,1399.81,119,36,0,App
2025-07-15,ARG,QR,428.05,67,18,0,Web
2025-07-11,ARG,Card,1330.36,84,25,0,App
2025-07-13,ARG,Card,960.59,145,28,0,POS
2025-07-05,ARG,Card,1038.38,96,34,0,App
2025-07-04,ARG,Loan,83887.77,757,108,0,App
2025-07-10,ARG,Card,1066.34,131,22,0,App
2025-07-01,ARG,P2P,684.46,10,14,0,Web
2025-07-27,ARG,Card,1763.96,127,23,0,App
2025-07-28,ARG,Loan,20630.38,988,110,0,App
2025-07-24,ARG,Card,947.45,83,26,0,App
2025-07-25,ARG,Card,436.72,130,26,0,App
2025-07-28,ARG,P2P,172.34,29,13,0,App
2025-07-27,ARG,Card,660.84,149,23,0,QR
2025-07-01,ARG,TopUp,44.17,0,0,1,App
2025-07-17,ARG,QR,441.74,71,24,0,App
2025-07-01,ARG,Card,1061.64,140,28,0,QR
2025-07-27,ARG,Loan,92293.36,844,106,0,QR
2025-07-22,ARG,Card,1186.68,120,23,0,POS
2025-07-19,ARG,P2P,189.63,21,12,0,App
2025-07-22,ARG,Card,208.2,147,22,0,App
2025-07-20,ARG,P2P,521.28,14,15,0,App
2025-07-18,ARG,TopUp,16.51,0,0,2,App
2025-07-14,ARG,P2P,938.47,15,12,0,App
2025-07-01,ARG,TopUp,12.66,0,0,1,Web
2025-07-15,ARG,P2P,145.06,17,15,0,App
2025-07-27,ARG,P2P,201.89,20,12,0,App
2025-07-16,ARG,TopUp,16.48,0,0,2,App
2025-07-26,ARG,Card,1544.71,117,37,0,App
2025-07-25,ARG,QR,88.32,72,30,0,App
2025-07-11,ARG,P2P,523.95,21,12,0,App
2025-07-06,ARG,P2P,795.28,14,12,0,App
2025-07-06,ARG,TopUp,41.76,0,0,1,App
2025-07-15,ARG,QR,428.61,88,18,0,App
2025-07-11,ARG,QR,149.61,62,21,0,App
2025-07-28,ARG,Card,447.28,136,33,0,QR
2025-07-28,ARG,P2P,162.23,22,7,0,App
2025-07-21,ARG,P2P,291.04,24,10,0,Web
2025-07-20,ARG,Card,1673.89,120,22,0,App
2025-07-18,ARG,Card,1055.29,97,40,0,App
2025-07-18,ARG,Card,1950.16,85,31,0,App
2025-07-27,ARG,TopUp,38.56,0,0,2,App
2025-07-17,ARG,QR,353.99,56,24,0,App
2025-07-12,ARG,P2P,873.84,30,15,0,App
2025-07-22,ARG,Card,1160.66,150,29,0,QR
2025-07-04,ARG,Card,1790.59,144,22,0,App
2025-07-05,ARG,P2P,635.82,13,12,0,App
2025-07-23,ARG,Card,1435.81,120,34,0,QR
2025-07-04,ARG,P2P,863.32,16,12,0,App
2025-07-06,ARG,QR,439.97,81,29,0,App
2025-07-07,ARG,QR,121.66,82,21,0,App
2025-07-16,ARG,P2P,295.45,20,12,0,Web
2025-07-24,ARG,P2P,286.16,16,8,0,App
2025-07-18,ARG,Card,1830.64,134,38,0,API
2025-07-03,ARG,QR,270.92,57,18,0,App
2025-07-27,ARG,P2P,522.2,21,12,0,App
2025-07-22,ARG,P2P,631.36,16,13,0,App
2025-07-28,ARG,P2P,836.31,14,10,0,Web
2025-07-26,ARG,TopUp,17.98,0,0,2,App
2025-07-06,ARG,Card,1495.58,102,20,0,App
2025-07-04,ARG,Card,1203.52,150,27,0,App
2025-07-13,ARG,Card,1684.5,102,33,0,App
2025-07-09,ARG,TopUp,33.29,0,0,1,App
2025-07-03,ARG,QR,100.39,79,25,0,App
2025-07-28,ARG,Loan,59787.59,690,83,0,App
2025-07-08,ARG,Card,719.31,130,29,0,App
2025-07-01,ARG,Loan,27695.06,784,109,0,App
2025-07-21,ARG,Card,1867.1,143,32,0,POS
2025-07-03,ARG,TopUp,5.68,0,0,1,App
2025-07-27,ARG,Card,694.18,107,39,0,App
2025-07-14,ARG,P2P,221.23,11,13,0,App
2025-07-25,ARG,TopUp,23.64,0,0,2,QR
2025-07-13,ARG,Card,455.14,81,34,0,Web
2025-07-09,ARG,QR,305.37,67,23,0,API
2025-07-01,ARG,Loan,26611.9,606,132,0,App
2025-07-26,ARG,Card,425.23,97,23,0,App
2025-07-27,ARG,P2P,152.32,21,9,0,App
2025-07-23,ARG,Card,240.77,127,23,0,Web
2025-07-20,ARG,P2P,345.57,17,6,0,App
2025-07-04,ARG,TopUp,38.08,0,0,2,App
2025-07-02,ARG,Card,1974.58,104,35,0,Web
2025-07-01,ARG,QR,383.96,66,19,0,QR
2025-07-06,ARG,Loan,32186.46,723,86,0,Web
2025-07-12,ARG,Loan,23157.32,955,124,0,App
2025-07-24,ARG,Loan,26671.53,995,126,0,API
2025-07-28,ARG,QR,57.31,51,17,0,App
2025-07-13,ARG,QR,205.06,51,20,0,App
2025-07-21,ARG,Card,502.04,81,25,0,QR
2025-07-18,ARG,Card,1135.59,114,35,0,App
2025-07-22,ARG,QR,270.72,58,23,0,QR
2025-07-17,ARG,QR,401.14,60,18,0,Web
2025-07-23,ARG,TopUp,47.57,0,0,2,App
2025-07-01,ARG,P2P,314.19,17,5,0,App
2025-07-14,ARG,P2P,783.31,14,12,0,App
2025-07-14,ARG,Card,1297.17,107,34,0,App
2025-07-05,ARG,P2P,782.01,10,14,0,API
2025-07-01,ARG,Card,1885.8,135,34,0,App
2025-07-23,ARG,P2P,676.74,23,7,0,App
2025-07-02,ARG,Card,1746.1,147,37,0,Referral
2025-07-10,ARG,TopUp,35.1,0,0,1,App
2025-07-04,ARG,P2P,733.09,26,15,0,Web
2025-07-22,ARG,Card,1587.0,118,40,0,App
2025-07-01,ARG,QR,317.34,65,30,0,App
2025-07-17,ARG,Card,1479.08,90,22,0,App
2025-07-05,ARG,Card,1742.61,145,31,0,POS
2025-07-27,ARG,P2P,707.26,25,8,0,App
2025-07-08,ARG,Card,1960.38,124,23,0,App
2025-07-16,ARG,TopUp,5.54,0,0,1,App
2025-07-14,ARG,QR,211.24,80,21,0,App
2025-07-04,ARG,Card,955.09,139,26,0,App
2025-07-04,ARG,Loan,46477.97,945,86,0,POS
2025-07-08,ARG,Loan,85788.85,557,127,0,App
2025-07-04,ARG,P2P,347.07,18,6,0,App
2025-07-27,ARG,Card,658.39,113,38,0,App
2025-07-25,ARG,QR,110.11,54,20,0,App
2025-07-23,ARG,QR,356.0,75,27,0,App
2025-07-16,ARG,P2P,186.91,28,12,0,Web
2025-07-20,ARG,Card,563.14,109,25,0,App
2025-07-13,ARG,Card,664.57,137,31,0,App
2025-07-13,ARG,TopUp,23.76,0,0,2,App
2025-07-15,ARG,Card,1882.48,93,38,0,App
2025-07-06,ARG,P2P,960.26,18,5,0,App
2025-07-15,ARG,Card,946.02,129,27,0,App
2025-07-28,ARG,TopUp,12.78,0,0,1,App
2025-07-16,ARG,QR,155.48,62,25,0,App
2025-07-11,ARG,TopUp,45.45,0,0,2,Web
2025-07-06,ARG,Card,843.21,119,26,0,App
2025-07-01,ARG,Card,1047.42,121,27,0,App
2025-07-26,ARG,P2P,620.19,20,12,0,App
2025-07-22,ARG,Card,1230.22,85,30,0,App
2025-07-09,ARG,P2P,993.47,12,11,0,Web
2025-07-24,ARG,QR,374.98,61,24,0,App
2025-07-08,ARG,QR,101.07,59,26,0,App
2025-07-18,ARG,QR,195.29,83,28,0,Web
2025-07-28,ARG,QR,361.27,57,16,0,App
2025-07-03,ARG,P2P,923.51,23,5,0,App
2025-07-22,ARG,P2P,960.66,20,11,0,Web
2025-07-05,ARG,TopUp,23.36,0,0,2,App
2025-07-22,ARG,Card,1946.76,139,36,0,App
2025-07-18,ARG,Card,455.4,99,33,0,App
2025-07-19,ARG,P2P,600.38,10,10,0,Web
2025-07-20,ARG,Card,1359.26,103,36,0,App
2025-07-24,ARG,QR,334.39,72,23,0,App
2025-07-24,ARG,Card,428.76,110,39,0,POS
2025-07-21,ARG,Card,495.47,135,40,0,App
2025-07-01,ARG,TopUp,39.78,0,0,2,Web
2025-07-20,ARG,Card,1168.51,115,26,0,App
2025-07-12,ARG,P2P,117.49,17,9,0,App
2025-07-13,ARG,TopUp,45.9,0,0,2,App
2025-07-05,ARG,Card,593.59,116,32,0,QR
2025-07-01,ARG,Loan,84099.85,898,116,0,App
2025-07-09,ARG,P2P,344.22,21,13,0,App
2025-07-21,ARG,P2P,341.7,23,15,0,App
2025-07-02,ARG,Card,829.28,129,32,0,App
2025-07-23,ARG,TopUp,7.21,0,0,2,Web
2025-07-25,ARG,Loan,29547.06,945,88,0,App
2025-07-16,ARG,QR,310.3,51,17,0,App
2025-07-25,ARG,TopUp,11.87,0,0,1,App
2025-07-20,ARG,P2P,626.41,26,6,0,Web
2025-07-04,ARG,QR,484.64,90,17,0,App
2025-07-22,ARG,P2P,291.94,30,15,0,App
2025-07-01,ARG,QR,348.85,40,25,0,QR
2025-07-14,ARG,QR,340.52,60,18,0,App
2025-07-17,ARG,Card,1866.43,100,22,0,App
2025-07-05,ARG,P2P,498.88,21,11,0,QR
2025-07-10,ARG,QR,206.99,80,27,0,QR
2025-07-03,ARG,TopUp,19.43,0,0,1,App
2025-07-13,ARG,P2P,653.83,17,10,0,App
2025-07-15,ARG,TopUp,6.93,0,0,2,App
2025-07-18,ARG,Card,1868.59,98,36,0,App
2025-07-09,ARG,QR,483.59,82,15,0,App
2025-07-25,ARG,TopUp,35.44,0,0,1,Web
2025-07-14,ARG,TopUp,31.29,0,0,1,App
2025-07-18,ARG,QR,305.75,56,19,0,App
2025-07-14,ARG,Card,850.45,108,23,0,App
2025-07-13,ARG,Card,1886.58,123,22,0,Web
2025-07-07,ARG,P2P,225.78,17,14,0,Web
2025-07-17,ARG,Card,895.47,109,21,0,POS
2025-07-01,ARG,Card,833.28,138,20,0,Web
2025-07-19,ARG,TopUp,32.47,0,0,2,App
2025-07-03,ARG,Card,1796.55,98,21,0,App
2025-07-25,ARG,QR,239.63,49,25,0,App
2025-07-28,ARG,QR,56.87,59,30,0,Web
2025-07-22,ARG,Card,1342.43,136,20,0,Web
2025-07-11,ARG,P2P,474.74,15,8,0,App
2025-07-13,ARG,TopUp,45.75,0,0,1,Web
2025-07-04,ARG,P2P,967.79,24,13,0,App
2025-07-06,ARG,TopUp,13.1,0,0,2,Web
2025-07-22,ARG,Card,901.16,111,38,0,App
2025-07-17,ARG,Card,1449.39,105,22,0,Web
2025-07-16,ARG,QR,156.53,67,28,0,App
2025-07-18,ARG,QR,98.46,90,21,0,App
2025-07-26,ARG,P2P,786.82,27,5,0,App
2025-07-20,ARG,TopUp,44.1,0,0,1,App
2025-07-15,ARG,QR,476.33,80,28,0,App
2025-07-01,ARG,Card,1285.16,138,34,0,App
2025-07-15,ARG,Card,1892.02,147,20,0,Web
2025-07-20,ARG,P2P,904.76,13,9,0,QR
2025-07-16,ARG,Card,265.01,130,28,0,App
